receipt_id,action,detail
24100099,replace,"1 existing edit_history row(s)"
24100102,replace,"1 existing edit_history row(s)"
24100103,replace,"1 existing edit_history row(s)"
24100104,replace,"1 existing edit_history row(s)"
24100105,replace,"1 existing edit_history row(s)"
24100106,replace,"1 existing edit_history row(s)"
24100110,replace,"1 existing edit_history row(s)"
24100111,replace,"1 existing edit_history row(s)"
24100113,replace,"1 existing edit_history row(s)"
24100114,replace,"1 existing edit_history row(s)"
24100115,replace,"1 existing edit_history row(s)"
24100116,replace,"1 existing edit_history row(s)"
24100117,replace,"1 existing edit_history row(s)"
24100119,replace,"1 existing edit_history row(s)"
24100120,replace,"1 existing edit_history row(s)"
24100121,replace,"1 existing edit_history row(s)"
24100122,replace,"1 existing edit_history row(s)"
24100123,replace,"1 existing edit_history row(s)"
24100124,replace,"1 existing edit_history row(s)"
24100125,replace,"1 existing edit_history row(s)"
24100128,replace,"1 existing edit_history row(s)"
24100130,replace,"1 existing edit_history row(s)"
24100131,replace,"1 existing edit_history row(s)"
24100132,replace,"1 existing edit_history row(s)"
24100142,replace,"1 existing edit_history row(s)"
24100145,replace,"1 existing edit_history row(s)"
24100153,replace,"1 existing edit_history row(s)"
24100154,replace,"1 existing edit_history row(s)"
24100156,replace,"1 existing edit_history row(s)"
24100157,replace,"1 existing edit_history row(s)"
24100158,replace,"1 existing edit_history row(s)"
24100161,replace,"1 existing edit_history row(s)"
24100162,replace,"1 existing edit_history row(s)"
24100167,replace,"1 existing edit_history row(s)"
24100170,replace,"1 existing edit_history row(s)"
24100174,replace,"1 existing edit_history row(s)"
24100178,replace,"1 existing edit_history row(s)"
24100179,replace,"1 existing edit_history row(s)"
24100183,replace,"1 existing edit_history row(s)"
24100185,replace,"1 existing edit_history row(s)"
24100186,replace,"1 existing edit_history row(s)"
24100188,replace,"1 existing edit_history row(s)"
24100189,replace,"1 existing edit_history row(s)"
24100190,replace,"1 existing edit_history row(s)"
24100191,replace,"1 existing edit_history row(s)"
24100192,replace,"1 existing edit_history row(s)"
24100194,replace,"1 existing edit_history row(s)"
24100195,replace,"1 existing edit_history row(s)"
24100196,replace,"1 existing edit_history row(s)"
24100197,replace,"1 existing edit_history row(s)"
24100199,replace,"1 existing edit_history row(s)"
24100200,replace,"1 existing edit_history row(s)"
24100201,replace,"1 existing edit_history row(s)"
24100202,replace,"1 existing edit_history row(s)"
24100204,replace,"1 existing edit_history row(s)"
24100206,replace,"1 existing edit_history row(s)"
24100208,replace,"1 existing edit_history row(s)"
24100209,replace,"1 existing edit_history row(s)"
24100210,replace,"1 existing edit_history row(s)"
24100211,replace,"1 existing edit_history row(s)"
24100212,replace,"1 existing edit_history row(s)"
24100213,replace,"1 existing edit_history row(s)"
24100216,replace,"1 existing edit_history row(s)"
24100217,replace,"1 existing edit_history row(s)"
24100218,replace,"1 existing edit_history row(s)"
24100219,replace,"1 existing edit_history row(s)"
24100220,replace,"1 existing edit_history row(s)"
24100222,replace,"1 existing edit_history row(s)"
24100224,replace,"1 existing edit_history row(s)"
24100225,replace,"1 existing edit_history row(s)"
24100230,replace,"1 existing edit_history row(s)"
24100232,replace,"1 existing edit_history row(s)"
24100234,replace,"1 existing edit_history row(s)"
24100235,replace,"1 existing edit_history row(s)"
24100237,replace,"1 existing edit_history row(s)"
24100238,replace,"1 existing edit_history row(s)"
24100239,replace,"1 existing edit_history row(s)"
24100241,replace,"1 existing edit_history row(s)"
24100245,replace,"1 existing edit_history row(s)"
24100251,replace,"1 existing edit_history row(s)"
24100252,replace,"1 existing edit_history row(s)"
24100256,replace,"1 existing edit_history row(s)"
24100259,replace,"1 existing edit_history row(s)"
24100261,replace,"1 existing edit_history row(s)"
24100262,replace,"1 existing edit_history row(s)"
24100263,replace,"1 existing edit_history row(s)"
24100264,replace,"1 existing edit_history row(s)"
24100265,replace,"1 existing edit_history row(s)"
24100266,replace,"1 existing edit_history row(s)"
24100270,replace,"1 existing edit_history row(s)"
24100275,replace,"1 existing edit_history row(s)"
24100278,replace,"1 existing edit_history row(s)"
24100281,replace,"1 existing edit_history row(s)"
24100291,replace,"1 existing edit_history row(s)"
24100292,replace,"1 existing edit_history row(s)"
24100295,replace,"1 existing edit_history row(s)"
24100296,replace,"1 existing edit_history row(s)"
24100297,replace,"1 existing edit_history row(s)"
24100298,replace,"1 existing edit_history row(s)"
24100300,replace,"1 existing edit_history row(s)"
24100302,replace,"1 existing edit_history row(s)"
24100303,replace,"1 existing edit_history row(s)"
24100304,replace,"1 existing edit_history row(s)"
24100305,replace,"1 existing edit_history row(s)"
24100306,replace,"1 existing edit_history row(s)"
24100310,replace,"1 existing edit_history row(s)"
24100312,replace,"1 existing edit_history row(s)"
24100315,replace,"1 existing edit_history row(s)"
24100316,replace,"1 existing edit_history row(s)"
24100317,replace,"1 existing edit_history row(s)"
24100321,replace,"1 existing edit_history row(s)"
24100327,replace,"1 existing edit_history row(s)"
24100328,replace,"1 existing edit_history row(s)"
24100332,replace,"1 existing edit_history row(s)"
24100333,replace,"1 existing edit_history row(s)"
24100334,replace,"1 existing edit_history row(s)"
24100335,replace,"1 existing edit_history row(s)"
24100337,replace,"1 existing edit_history row(s)"
24100338,replace,"1 existing edit_history row(s)"
24100339,replace,"1 existing edit_history row(s)"
24100340,replace,"1 existing edit_history row(s)"
24100342,replace,"1 existing edit_history row(s)"
24100344,replace,"1 existing edit_history row(s)"
24100345,replace,"1 existing edit_history row(s)"
24100347,replace,"1 existing edit_history row(s)"
24100357,replace,"1 existing edit_history row(s)"
24100360,replace,"1 existing edit_history row(s)"
24100368,replace,"1 existing edit_history row(s)"
24100372,replace,"1 existing edit_history row(s)"
24100373,replace,"1 existing edit_history row(s)"
24100377,replace,"1 existing edit_history row(s)"
24100381,replace,"1 existing edit_history row(s)"
24100383,replace,"1 existing edit_history row(s)"
24100384,replace,"1 existing edit_history row(s)"
24100385,replace,"1 existing edit_history row(s)"
24100386,replace,"1 existing edit_history row(s)"
24100387,replace,"1 existing edit_history row(s)"
24100388,replace,"1 existing edit_history row(s)"
24100389,replace,"1 existing edit_history row(s)"
24100390,replace,"1 existing edit_history row(s)"
24100392,replace,"1 existing edit_history row(s)"
24100393,replace,"1 existing edit_history row(s)"
24100394,replace,"1 existing edit_history row(s)"
24100396,replace,"1 existing edit_history row(s)"
24100398,replace,"1 existing edit_history row(s)"
24100400,replace,"1 existing edit_history row(s)"
24100401,replace,"1 existing edit_history row(s)"
24100405,replace,"1 existing edit_history row(s)"
24100406,replace,"1 existing edit_history row(s)"
24100407,replace,"1 existing edit_history row(s)"
24100408,replace,"1 existing edit_history row(s)"
24100409,replace,"1 existing edit_history row(s)"
24100418,replace,"1 existing edit_history row(s)"
24100425,replace,"1 existing edit_history row(s)"
24100427,replace,"1 existing edit_history row(s)"
24100428,replace,"1 existing edit_history row(s)"
24100429,replace,"1 existing edit_history row(s)"
24100430,replace,"1 existing edit_history row(s)"
24100431,replace,"1 existing edit_history row(s)"
24100433,replace,"1 existing edit_history row(s)"
24100438,replace,"1 existing edit_history row(s)"
24100441,replace,"1 existing edit_history row(s)"
24100442,replace,"1 existing edit_history row(s)"
24100443,replace,"1 existing edit_history row(s)"
24100444,replace,"1 existing edit_history row(s)"
24100445,replace,"1 existing edit_history row(s)"
24100446,replace,"1 existing edit_history row(s)"
24100447,replace,"1 existing edit_history row(s)"
24100448,replace,"1 existing edit_history row(s)"
24100449,replace,"1 existing edit_history row(s)"
24100450,replace,"1 existing edit_history row(s)"
24100451,replace,"1 existing edit_history row(s)"
24100452,replace,"1 existing edit_history row(s)"
24100453,replace,"1 existing edit_history row(s)"
24100454,replace,"1 existing edit_history row(s)"
24100458,replace,"1 existing edit_history row(s)"
24100460,replace,"1 existing edit_history row(s)"
24100462,replace,"1 existing edit_history row(s)"
24100463,replace,"1 existing edit_history row(s)"
24100464,replace,"1 existing edit_history row(s)"
24100466,replace,"1 existing edit_history row(s)"
24100467,replace,"1 existing edit_history row(s)"
24100468,replace,"1 existing edit_history row(s)"
24100473,replace,"1 existing edit_history row(s)"
24100475,replace,"1 existing edit_history row(s)"
24100476,replace,"1 existing edit_history row(s)"
24100480,replace,"1 existing edit_history row(s)"
24100483,replace,"1 existing edit_history row(s)"
24100484,replace,"1 existing edit_history row(s)"
24100485,replace,"1 existing edit_history row(s)"
24100486,replace,"1 existing edit_history row(s)"
24100487,replace,"1 existing edit_history row(s)"
24100490,replace,"1 existing edit_history row(s)"
24100491,replace,"1 existing edit_history row(s)"
24100492,replace,"1 existing edit_history row(s)"
24100493,replace,"1 existing edit_history row(s)"
24100494,replace,"1 existing edit_history row(s)"
24100503,replace,"1 existing edit_history row(s)"
24100505,replace,"1 existing edit_history row(s)"
24100506,replace,"1 existing edit_history row(s)"
24100507,replace,"1 existing edit_history row(s)"
24100511,replace,"1 existing edit_history row(s)"
24100516,replace,"1 existing edit_history row(s)"
24100518,replace,"1 existing edit_history row(s)"
24100521,replace,"1 existing edit_history row(s)"
24100522,replace,"1 existing edit_history row(s)"
24100523,replace,"1 existing edit_history row(s)"
24100525,replace,"1 existing edit_history row(s)"
24100526,replace,"1 existing edit_history row(s)"
24100527,replace,"1 existing edit_history row(s)"
24100528,replace,"1 existing edit_history row(s)"
24100529,replace,"1 existing edit_history row(s)"
24100532,replace,"1 existing edit_history row(s)"
24100535,replace,"1 existing edit_history row(s)"
24100536,replace,"1 existing edit_history row(s)"
24100538,replace,"1 existing edit_history row(s)"
24100541,replace,"1 existing edit_history row(s)"
24100544,replace,"1 existing edit_history row(s)"
24100549,replace,"1 existing edit_history row(s)"
24100552,replace,"1 existing edit_history row(s)"
24100555,replace,"1 existing edit_history row(s)"
24100556,replace,"1 existing edit_history row(s)"
24100557,replace,"1 existing edit_history row(s)"
24100560,replace,"1 existing edit_history row(s)"
24100561,replace,"1 existing edit_history row(s)"
24100562,replace,"1 existing edit_history row(s)"
24100563,replace,"1 existing edit_history row(s)"
24100564,replace,"1 existing edit_history row(s)"
24100565,replace,"1 existing edit_history row(s)"
24100566,replace,"1 existing edit_history row(s)"
24100571,replace,"1 existing edit_history row(s)"
24100572,replace,"1 existing edit_history row(s)"
24100575,replace,"1 existing edit_history row(s)"
24100576,replace,"1 existing edit_history row(s)"
24100579,replace,"1 existing edit_history row(s)"
24100581,replace,"1 existing edit_history row(s)"
24100584,replace,"1 existing edit_history row(s)"
24100585,replace,"1 existing edit_history row(s)"
24100592,replace,"1 existing edit_history row(s)"
24100598,replace,"1 existing edit_history row(s)"
24100599,replace,"1 existing edit_history row(s)"
24100601,replace,"1 existing edit_history row(s)"
24100602,replace,"1 existing edit_history row(s)"
24100603,replace,"1 existing edit_history row(s)"
24100604,replace,"1 existing edit_history row(s)"
24100606,replace,"1 existing edit_history row(s)"
24100607,replace,"1 existing edit_history row(s)"
24100608,replace,"1 existing edit_history row(s)"
24100610,replace,"1 existing edit_history row(s)"
24100617,replace,"1 existing edit_history row(s)"
24100618,replace,"1 existing edit_history row(s)"
24100619,replace,"1 existing edit_history row(s)"
24100621,replace,"1 existing edit_history row(s)"
24100622,replace,"1 existing edit_history row(s)"
24100625,replace,"1 existing edit_history row(s)"
24100627,replace,"1 existing edit_history row(s)"
24100630,replace,"1 existing edit_history row(s)"
24100631,replace,"1 existing edit_history row(s)"
24100632,replace,"1 existing edit_history row(s)"
24100633,replace,"1 existing edit_history row(s)"
24100634,replace,"1 existing edit_history row(s)"
24100635,replace,"1 existing edit_history row(s)"
24100636,replace,"1 existing edit_history row(s)"
24100637,replace,"1 existing edit_history row(s)"
24100638,replace,"1 existing edit_history row(s)"
